movie_id,title,year,genre,duration_min,rating,votes,director,country,language,budget_usd,revenue_usd,metascore,keywords
2087,Distant Sky of the North,2009,Documentary,201,2.8,142674,Victoria White,France,Norwegian,195813228,1073092275,50,underground;mountains;family-secrets;survival;rebellion;double-life
2088,Distant Gambit,2020,Romance,131,5.0,660234,Harper Lopez,Australia,Swedish,73127155,1107751710,32,revenge;coming-of-age;survival;heist
2089,Majestic Requiem In the Machine,1996,Documentary,165,5.3,1232960,Owen Gonzalez,Sweden,Russian,35120560,493603833,62,robot;time-travel;post-apocalypse;revenge;myth;betrayal
2090,Eternal Frontier of Dreams,2019,War,86,5.9,462897,Grace Martinez,Italy,Portuguese,150307016,306539397,15,warrior;city-night;space
2091,Zen Fall,2022,Horror,114,2.5,1338001,Owen Williams,Canada,Swedish,180947124,656296734,72,dreams;betrayal;identity;post-apocalypse;coming-of-age;detective
2092,Eternal Mask,2001,Horror,88,9.2,981226,Zoe Wilson,South Korea,Norwegian,134002938,865166258,58,time-travel;detective;memory
2093,Kindred Frontier of Light,2005,Crime,154,7.1,465627,Michael Baker,USA,Russian,151784158,664209754,26,memory;heist;ai;sea;underground;family-secrets
2094,Dark Triangle Under the Moon,1991,Documentary,184,2.5,999862,Mason Harris,Australia,Portuguese,39383611,452507296,99,road-trip;detective;sea;family-secrets
2095,Lunar Ritual of Silence,2025,Family,117,5.2,115133,Benjamin Robinson,Italy,French,180481657,517464882,32,dreams;robot;haunted;friendship;time-travel
2096,Yearning Odyssey,2004,Thriller,87,9.7,1076362,Daniel Hernandez,Australia,Norwegian,198426288,1116591508,89,warrior;heist;post-apocalypse;double-life;rebellion;family-secrets
2097,Dark City At World's Edge,2021,Sport,167,1.7,896095,Maya Lee,Mexico,Norwegian,23367339,492950401,85,post-apocalypse;time-travel;double-life;identity;cyberpunk
2098,Wandering Rise of the North,2014,Romance,82,2.1,1214984,Logan Moore,Norway,Japanese,157300365,146280174,17,forbidden-love;warrior;small-town;cyberpunk
2099,Sable Dawn of Shadows,1985,Fantasy,115,9.3,58407,Olivia Harris,Spain,Polish,134632928,788262991,23,coming-of-age;ancient-ritual;betrayal
2100,Quantum Yearling of Ashes,1993,Thriller,124,3.2,828428,Lucas Baker,Canada,German,1407466,1188231030,22,heist;forbidden-love;time-travel
2101,Majestic Beacon Under Neon Lights,2007,War,122,1.3,235813,Mason Flores,Brazil,Portuguese,4976894,525886295,12,forbidden-love;ancient-ritual;road-trip;haunted;survival;mountains
2102,Wandering Horizon of Shadows,2024,Action,95,9.5,789086,Mateo Wilson,Italy,German,83021706,1137305586,30,space;small-town;double-life;memory;rebellion
2103,Haunted Parable of Tomorrow,2000,Animation,201,3.7,1297831,Isabella Davis,Sweden,Russian,15825586,1186376415,57,betrayal;forbidden-love;identity
2104,Majestic Empire,2019,Romance,208,1.1,1143710,Logan Jackson,France,Spanish,55101140,360200100,14,ai;rebellion;coming-of-age;double-life;underground;warrior
2105,Xenial Zephyr Between Worlds,1984,Musical,134,2.2,734739,Mason Lewis,Australia,Spanish,96990692,316872886,83,dreams;heist;revenge
2106,Primal Parable from Nowhere,2016,Adventure,149,2.5,451208,Ethan Harris,Norway,Russian,7232953,217999544,95,haunted;detective;memory
2107,The Parable,2009,Musical,180,7.6,1253783,Ava Lopez,India,Polish,89513906,405449294,64,double-life;post-apocalypse;city-night;heist;robot;detective
2108,Primal Echo of Glass,2019,Biography,151,1.7,1438262,Mateo Wilson,USA,German,180947393,25610103,46,revenge;warrior;memory;post-apocalypse
2109,Electric Garden,2000,Documentary,75,5.7,1052452,Sebastian Hernandez,South Korea,Japanese,131469170,959025345,7,small-town;forbidden-love;memory;post-apocalypse
2110,Eternal Oracle,1980,Musical,133,9.9,1364111,Emily Sanchez,Japan,Russian,79050996,86624156,43,road-trip;mountains;dreams;coming-of-age
2111,Feral Ritual,2009,Sport,188,3.2,288553,Layla Lopez,USA,Polish,185214372,1174981711,30,coming-of-age;underground;friendship;revenge
2112,Lunar Labyrinth,2007,Horror,173,5.8,153183,Maya Hill,UK,Italian,8010848,383905977,38,haunted;road-trip;revenge
2113,Electric Mask Between Worlds,1997,War,94,7.4,966652,Emma Nelson,Australia,German,145261613,755149133,56,rebellion;memory;identity;haunted;space;ancient-ritual
2114,Umbral Mirage After Midnight,1996,Comedy,189,7.6,1267125,Liam Martin,South Korea,Hindi,183908493,172335485,31,survival;time-travel;rebellion
2115,The Odyssey,1997,Documentary,179,5.4,1458045,Daniel Robinson,Sweden,Japanese,19219765,726553846,16,survival;haunted;sea;coming-of-age;friendship
2116,Haunted Empire After Midnight,1986,History,183,3.7,157599,Hannah Robinson,UK,Spanish,41055306,441599356,71,post-apocalypse;mountains;underground
2117,Primal Frontier With No Name,1990,History,192,6.8,676631,Logan Martinez,UK,Portuguese,94941817,392100774,68,memory;survival;identity;forbidden-love;small-town
2118,Quantum Junction,2009,Fantasy,123,2.9,711978,Hannah Baker,USA,Spanish,188012265,547471032,3,survival;memory;haunted;ai
2119,Eternal Whisper,1999,Crime,148,5.8,559131,Amelia Baker,Sweden,French,157278665,1196656817,29,sea;city-night;haunted;small-town;ai
2120,Yearning Requiem,2015,Musical,181,6.9,849994,Ethan Martinez,Norway,French,89620623,484789463,30,dreams;coming-of-age;haunted;ancient-ritual;heist
2121,Crimson Odyssey of Winter,1995,Mystery,90,2.0,1449560,Amelia Garcia,Brazil,Japanese,185243541,421433303,32,heist;double-life;robot;space;haunted
2122,Lunar Triangle of Dreams,1993,Horror,168,5.1,594249,Benjamin Moore,Brazil,Italian,192461321,251670766,94,space;post-apocalypse;double-life;myth;rebellion
2123,Kindred Mirage from Nowhere,2001,Mystery,142,3.6,1190504,Mateo Walker,South Korea,Spanish,21857575,1190164488,68,heist;double-life;ancient-ritual;city-night;myth
2124,Broken Beacon Without End,2003,Thriller,116,6.6,258084,Jacob Moore,Norway,Russian,163966632,372883669,32,myth;heist;survival;warrior;memory;detective
2125,Majestic Citadel of Winter,2000,Horror,210,8.9,785813,Lily Davis,Brazil,French,663742,131329997,59,small-town;friendship;post-apocalypse;underground;ancient-ritual
2126,Electric Triangle of Storms,2010,Biography,120,9.2,492109,Emma Perez,Sweden,Chinese,149807828,368328447,33,sea;space;revenge;coming-of-age;memory
2127,Feral Requiem of Silence,1995,War,173,9.4,647152,Lucas Brown,Canada,German,169725533,892843609,1,robot;sea;dreams;survival;haunted;friendship
2128,Young Echo With No Name,2018,Family,137,7.7,649192,Nora Miller,Germany,Norwegian,17242691,1114270687,62,haunted;road-trip;coming-of-age
2129,Eternal Labyrinth,1985,Adventure,77,1.9,345479,Sebastian Smith,Germany,Swedish,51374077,174797973,53,coming-of-age;rebellion;post-apocalypse
2130,Crimson Voyage,2015,Sport,181,8.0,1072662,Elijah Green,Germany,Polish,46445937,129016345,70,dreams;revenge;post-apocalypse;sea;mountains;warrior
2131,Mythic Ember of Glass,2009,Sport,176,7.8,1295901,Nora Green,Sweden,Hindi,70233738,352029843,4,ancient-ritual;revenge;myth
2132,Feral Drift,2005,Drama,196,3.0,1024218,Ethan Thomas,Mexico,Polish,192944807,760133672,74,heist;memory;mountains;rebellion;family-secrets
2133,Vivid Sky With No Name,2018,Mystery,191,9.7,1383587,Hannah Ramirez,Spain,Norwegian,131573692,1081994655,21,coming-of-age;road-trip;forbidden-love;survival
2134,Haunted River,1993,Crime,188,4.9,983761,Alexander Green,France,English,99145117,469049435,77,sea;ai;identity;friendship;road-trip
2135,Silent Drift,1983,Romance,162,9.7,909531,Liam Rodriguez,Brazil,Norwegian,148152532,880070716,79,robot;mountains;coming-of-age;warrior;rebellion;space
2136,The Frontier,2005,Drama,199,3.9,171830,Ethan Garcia,UK,Polish,134427441,624839885,16,heist;ai;betrayal;haunted;myth;ancient-ritual
2137,Timeless Odyssey Without End,1988,Mystery,163,6.2,127785,Victoria Thompson,Poland,Italian,108891434,802087349,30,heist;small-town;post-apocalypse;ancient-ritual;cyberpunk
2138,The Palace,2001,Comedy,189,7.4,875359,Owen Lee,Sweden,French,130516871,541181455,71,sea;rebellion;betrayal;road-trip;revenge
2139,The Tempest,2015,Animation,182,5.1,1242822,Emma Garcia,Norway,Norwegian,87239733,364851961,20,survival;city-night;ancient-ritual;heist;warrior;post-apocalypse
2140,The Mask,2000,Fantasy,128,8.0,833526,Grace Taylor,UK,Spanish,16265328,481187797,85,post-apocalypse;time-travel;detective;coming-of-age;identity
2141,Rusty City Under the Moon,2025,Thriller,107,3.5,870104,Lily Lee,Norway,Italian,59525212,1166851942,43,mountains;space;ai
2142,Paradox Quarry of Fire,2001,Fantasy,147,4.7,655025,Amelia Ramirez,Italy,English,72878105,127884340,65,betrayal;coming-of-age;haunted;small-town;cyberpunk
2143,Obsidian Citadel,2013,Sport,202,5.7,396158,Emily Martinez,Italy,Russian,102749040,750176896,77,ai;space;mountains;memory
2144,Golden Ember Under Neon Lights,1984,War,96,8.2,806647,Emma Thomas,Spain,Chinese,198201362,496943046,7,myth;revenge;memory;ancient-ritual;cyberpunk
2145,Distant Rise,2022,Fantasy,79,6.6,417887,Sophia Anderson,Norway,Hindi,145132271,103679053,93,ai;rebellion;revenge;time-travel
2146,Opal Beacon,2006,War,192,8.0,954135,Oliver Clark,India,Norwegian,122544216,810621716,39,underground;myth;road-trip;warrior;dreams
2147,Crimson Zephyr from the Past,1987,Sport,159,8.2,1459318,James Gonzalez,Brazil,Norwegian,198494933,238455025,13,betrayal;haunted;warrior
2148,Obsidian Wilderness of Winter,1995,Comedy,109,2.7,523316,Logan Adams,Canada,French,98138921,149965280,39,road-trip;sea;small-town;coming-of-age;detective
2149,Dark Symphony of Shadows,2007,Sci-Fi,183,1.1,922881,Henry Miller,India,Russian,33197035,637703234,39,robot;heist;friendship;rebellion;myth;identity
2150,Quantum Sky,2009,Biography,191,3.2,365559,Aria Jackson,UK,Japanese,152245341,702638354,61,underground;heist;ai;time-travel
2151,Lunar Arcade,2003,Western,127,5.0,234260,Ethan White,Italy,Hindi,71092473,1139716303,98,survival;ai;dreams
2152,Xenial Yearling,2018,Adventure,96,4.4,700157,Maya Nguyen,Canada,Swedish,189848747,593346531,40,ai;myth;dreams;robot;post-apocalypse;city-night
2153,Vivid Symphony Under the Moon,1980,Drama,141,1.6,776887,Ethan Martin,Germany,Chinese,198048033,1130261171,48,identity;underground;road-trip;post-apocalypse;forbidden-love;coming-of-age
2154,Electric Sanctum In the Garden,2011,Sport,163,7.8,262107,Alexander Harris,Sweden,English,165473831,490721367,54,betrayal;city-night;ancient-ritual;road-trip;time-travel;sea
2155,Jade Sanctum,2024,Animation,94,5.1,1491354,Noah Green,Norway,French,72537230,909153672,5,friendship;robot;cyberpunk;ai
2156,Untamed Horizon,1988,Thriller,173,8.9,734208,Hannah Lee,Italy,Korean,92793698,619723581,82,mountains;memory;rebellion;ai
2157,Neon Requiem,2011,Western,161,9.2,744708,Emma Ramirez,Australia,Hindi,136489452,150831464,44,sea;detective;friendship;mountains;road-trip
2158,Zen Monolith,2006,Family,152,9.7,1186402,Oliver Clark,Poland,Japanese,67446209,874739188,81,road-trip;survival;dreams
2159,Zen Gambit of Light,1987,Thriller,131,2.8,701012,Jacob Gonzalez,Italy,Spanish,70107725,797683112,9,underground;haunted;warrior;revenge
2160,Opal Requiem of Ashes,2021,Family,190,8.5,654180,Layla Harris,Norway,Hindi,81750692,1128705480,61,sea;space;revenge;survival;robot;cyberpunk
2161,Crimson Interval Beyond the Gate,1983,Mystery,127,4.5,384303,Mason Thompson,Canada,Japanese,67326884,285931270,30,friendship;betrayal;forbidden-love
2162,Timeless Legacy Between Worlds,1980,Action,199,4.5,226422,Nora Garcia,Mexico,French,125376391,36462745,67,ai;underground;cyberpunk;small-town;haunted
2163,Silent Monolith,1980,Family,123,4.1,986704,Lucas Adams,Brazil,Korean,122177414,802543534,50,heist;city-night;warrior;memory;myth
2164,The Horizon,2025,Comedy,130,8.6,334275,Hannah Wilson,USA,French,34315048,662580258,98,mountains;detective;myth;double-life
2165,Wandering Kingdom After Midnight,2000,Sci-Fi,133,8.0,866554,Sophia Davis,Germany,English,65285472,1159733043,0,double-life;family-secrets;ai;mountains;sea;survival
2166,Wild Sanctum,1988,Thriller,160,2.8,1362069,Olivia Miller,France,Russian,44010458,1079146166,97,detective;forbidden-love;small-town
2167,Paradox Echo,2005,Family,173,4.5,822776,Maya Martin,Norway,Spanish,136228517,158135774,83,heist;robot;double-life;road-trip
2168,Opal Sanctum of Shadows,1992,Horror,200,6.4,362975,Nora Moore,USA,Chinese,60475120,1053486470,46,underground;ancient-ritual;mountains;space
2169,Umbral Sky of Winter,1989,Mystery,162,2.1,1445611,Emily Perez,Mexico,Korean,26445238,735091377,6,time-travel;underground;haunted;memory
2170,Glacial Vesper After Midnight,1984,Sci-Fi,176,3.9,595772,Maya Jackson,Canada,Hindi,95539545,343540635,92,memory;dreams;heist;rebellion
2171,Silent Circle of the North,1997,Biography,194,4.9,867599,Benjamin Torres,Canada,French,107463103,182317589,52,detective;robot;family-secrets;underground;betrayal
2172,Jagged Tempest,2004,Action,158,6.8,1485794,Lily Nelson,USA,Chinese,35275847,654813385,71,survival;city-night;myth;space;ai
2173,Zephyr Citadel,2010,Family,176,1.7,498620,Zoe Wright,Mexico,Italian,167961801,730007872,2,mountains;dreams;survival
2174,Feral House of Time,2005,History,206,2.7,436909,Lily Adams,Brazil,Norwegian,158786350,404305426,49,rebellion;friendship;survival
2175,Timeless Mirage from Nowhere,1981,Family,173,1.9,686244,Elijah Clark,UK,Swedish,142653430,1058113704,68,rebellion;detective;betrayal
2176,Silent River Without End,1994,Horror,100,9.4,331331,Ava Torres,Mexico,Japanese,128072783,920433747,28,heist;coming-of-age;space;ancient-ritual;detective;cyberpunk
2177,Timeless Citadel Without End,2004,Adventure,182,5.3,964791,Mia Nguyen,USA,Italian,108985975,700029525,62,family-secrets;double-life;space;survival;robot
2178,Iridescent Quarry of Storms,2005,History,126,6.3,159262,Daniel Taylor,USA,Portuguese,199465761,733836661,34,dreams;identity;ancient-ritual;rebellion;forbidden-love;sea
2179,Quantum Circle,2013,Western,184,5.8,122014,Ethan Perez,Spain,Polish,36767861,378166276,54,betrayal;road-trip;post-apocalypse;forbidden-love;city-night;memory
2180,Crimson Mask of Echoes,2013,Comedy,153,1.1,190151,Henry Harris,France,Chinese,84787029,1002543626,98,time-travel;coming-of-age;revenge
2181,Opal River Without End,1982,History,128,5.6,671662,James Sanchez,Sweden,Norwegian,190445957,497770680,80,sea;forbidden-love;myth;cyberpunk;double-life
2182,Caged City Before Dawn,2016,Comedy,145,1.9,225150,Lily King,India,Portuguese,101558691,1069040653,8,betrayal;friendship;space;coming-of-age
2183,Yearning Ember Beyond the Stars,2014,Mystery,119,4.2,142211,Mia Garcia,UK,French,94957777,644742472,95,survival;myth;heist
2184,Umbral Wilderness Before Dawn,1991,Documentary,189,6.5,1236637,Noah Baker,Poland,Norwegian,37552683,530219162,71,ai;robot;detective;haunted;dreams;time-travel
2185,Sable Kingdom,2013,Biography,156,9.0,149068,Logan Martin,USA,Russian,57129769,1010143263,70,identity;detective;myth;ai
2186,Wandering Rise from the Past,1986,Western,125,4.6,337909,Lily Nelson,Spain,Russian,167465366,961462771,90,heist;haunted;city-night
2187,Broken Beacon Without End,1980,War,106,4.1,647946,Layla Garcia,India,Polish,59816685,479453548,13,family-secrets;forbidden-love;memory
2188,Distant Garden Before Dawn,2008,Crime,190,5.4,1243534,Amelia Nelson,Germany,Norwegian,9057541,488915117,7,memory;detective;road-trip;small-town
2189,Flickering Drift from the Past,2019,Fantasy,135,7.0,27235,Lucas Clark,USA,Japanese,117649546,1049697111,67,friendship;warrior;double-life;ancient-ritual;heist;post-apocalypse
2190,Paradox Quarry,2000,Documentary,194,1.6,849185,Henry Torres,Mexico,Korean,69561333,780585294,12,road-trip;cyberpunk;detective;underground;city-night
2191,Majestic Interval of Silence,1999,Western,112,9.7,677771,Amelia Clark,UK,Swedish,30299493,1118035115,46,city-night;rebellion;friendship
2192,Infinite Gambit,1995,Romance,163,1.7,964678,Michael Jackson,Mexico,Korean,10052838,790852356,7,city-night;double-life;dreams;identity;coming-of-age;warrior
2193,Luminous Whisper of Winter,1984,Biography,132,3.3,678761,Emma Lopez,Norway,Italian,136772689,919823247,6,rebellion;ancient-ritual;myth;sea
2194,Zephyr Interval Between Worlds,1995,Horror,113,3.2,1308026,Owen Rodriguez,Japan,Norwegian,86274040,970813603,6,revenge;road-trip;double-life;dreams;sea
2195,Haunted Triangle,2005,Horror,76,8.3,424835,Ethan Moore,Germany,Korean,23903036,810752537,14,city-night;heist;mountains;double-life;memory;ancient-ritual
2196,The Yearling,1996,War,181,7.4,377300,Lucas Green,Norway,English,56234623,1195094483,44,forbidden-love;identity;city-night;detective;double-life
2197,Wandering Voyage of the North,2016,Horror,106,8.1,325194,Mason Torres,Japan,Polish,191420584,377314920,89,betrayal;memory;city-night;mountains
2198,Silent City,2002,Romance,139,8.7,198895,Victoria White,Japan,Italian,98899545,597440179,8,road-trip;identity;dreams;memory
2199,Quantum Mirage of Shadows,1983,Romance,163,4.6,58799,Logan Hernandez,Germany,Japanese,127564816,409705569,41,double-life;warrior;coming-of-age;myth;detective
2200,Opal City of Wolves,2003,History,100,4.8,1056530,Aria Ramirez,Germany,Polish,52364103,317310320,99,time-travel;memory;robot;heist;double-life
2201,Luminous Monolith,1998,Horror,151,4.9,106087,Chloe Wright,Italy,French,5545137,365068949,46,heist;memory;warrior;small-town;ancient-ritual;family-secrets
2202,Timeless Legacy Without End,2022,Horror,175,2.9,831884,Logan Thomas,USA,Chinese,148842546,630315200,49,friendship;forbidden-love;heist
2203,Zephyr Legacy,1980,Romance,128,7.2,849919,Alexander Hill,UK,Hindi,76330771,1072903701,36,ancient-ritual;revenge;robot
2204,Quantum Citadel,2023,Comedy,133,9.4,128158,Mia Harris,Mexico,French,100856024,926709724,22,memory;post-apocalypse;underground;family-secrets
2205,Vivid Frontier In the Garden,1980,Musical,159,5.0,793583,Harper Hernandez,Brazil,Polish,28041971,3935971,65,memory;robot;revenge;time-travel;haunted
